"RequestID","Boro","Yr","M","D","HH","MM","Vol","SegmentID","WktGeom","street","fromSt","toSt","Direction"
"37160","Bronx","2024","1","16","3","30","10","70542","POINT (1009535.2650035715 235541.37216049051)","EAST 149 STREET","Jackson Avenue","Concord Avenue","EB"
"37160","Bronx","2024","1","16","3","45","7","70542","POINT (1009535.2650035715 235541.37216049051)","EAST 149 STREET","Jackson Avenue","Concord Avenue","EB"
"37160","Bronx","2024","1","16","4","0","13","70542","POINT (1009535.2650035715 235541.37216049051)","EAST 149 STREET","Jackson Avenue","Concord Avenue","EB"
"37160","Bronx","2024","1","16","4","15","14","70542","POINT (1009535.2650035715 235541.37216049051)","EAST 149 STREET","Jackson Avenue","Concord Avenue","EB"
"37160","Bronx","2024","1","16","4","30","6","70542","POINT (1009535.2650035715 235541.37216049051)","EAST 149 STREET","Jackson Avenue","Concord Avenue","EB"
"37160","Bronx","2024","1","16","4","45","15","70542","POINT (1009535.2650035715 235541.37216049051)","EAST 149 STREET","Jackson Avenue","Concord Avenue","EB"
"37160","Bronx","2024","1","16","5","0","13","70542","POINT (1009535.2650035715 235541.37216049051)","EAST 149 STREET","Jackson Avenue","Concord Avenue","EB"
"37160","Bronx","2024","1","16","5","15","19","70542","POINT (1009535.2650035715 235541.37216049051)","EAST 149 STREET","Jackson Avenue","Concord Avenue","EB"
"37160","Bronx","2024","1","16","5","30","26","70542","POINT (1009535.2650035715 235541.37216049051)","EAST 149 STREET","Jackson Avenue","Concord Avenue","EB"
"37160","Bronx","2024","1","16","5","45","13","70542","POINT (1009535.2650035715 235541.37216049051)","EAST 149 STREET","Jackson Avenue","Concord Avenue","EB"
"37160","Bronx","2024","1","16","6","0","10","70542","POINT (1009535.2650035715 235541.37216049051)","EAST 149 STREET","Jackson Avenue","Concord Avenue","EB"
"37160","Bronx","2024","1","16","6","15","23","70542","POINT (1009535.2650035715 235541.37216049051)","EAST 149 STREET","Jackson Avenue","Concord Avenue","EB"
"37160","Bronx","2024","1","16","6","30","27","70542","POINT (1009535.2650035715 235541.37216049051)","EAST 149 STREET","Jackson Avenue","Concord Avenue","EB"
"37160","Bronx","2024","1","16","6","45","42","70542","POINT (1009535.2650035715 235541.37216049051)","EAST 149 STREET","Jackson Avenue","Concord Avenue","EB"
"37160","Bronx","2024","1","16","7","0","43","70542","POINT (1009535.2650035715 235541.37216049051)","EAST 149 STREET","Jackson Avenue","Concord Avenue","EB"
"37160","Bronx","2024","1","16","7","15","41","70542","POINT (1009535.2650035715 235541.37216049051)","EAST 149 STREET","Jackson Avenue","Concord Avenue","EB"
"37160","Bronx","2024","1","16","7","30","58","70542","POINT (1009535.2650035715 235541.37216049051)","EAST 149 STREET","Jackson Avenue","Concord Avenue","EB"
"37160","Bronx","2024","1","16","7","45","67","70542","POINT (1009535.2650035715 235541.37216049051)","EAST 149 STREET","Jackson Avenue","Concord Avenue","EB"
"37160","Bronx","2024","1","16","8","0","65","70542","POINT (1009535.2650035715 235541.37216049051)","EAST 149 STREET","Jackson Avenue","Concord Avenue","EB"
"37160","Bronx","2024","1","16","8","15","69","70542","POINT (1009535.2650035715 235541.37216049051)","EAST 149 STREET","Jackson Avenue","Concord Avenue","EB"
"37160","Bronx","2024","1","16","8","30","63","70542","POINT (1009535.2650035715 235541.37216049051)","EAST 149 STREET","Jackson Avenue","Concord Avenue","EB"
"37160","Bronx","2024","1","16","8","45","59","70542","POINT (1009535.2650035715 235541.37216049051)","EAST 149 STREET","Jackson Avenue","Concord Avenue","EB"
"37160","Bronx","2024","1","16","9","0","53","70542","POINT (1009535.2650035715 235541.37216049051)","EAST 149 STREET","Jackson Avenue","Concord Avenue","EB"
"37160","Bronx","2024","1","16","9","15","52","70542","POINT (1009535.2650035715 235541.37216049051)","EAST 149 STREET","Jackson Avenue","Concord Avenue","EB"
"37160","Bronx","2024","1","16","9","30","63","70542","POINT (1009535.2650035715 235541.37216049051)","EAST 149 STREET","Jackson Avenue","Concord Avenue","EB"
"37160","Bronx","2024","1","16","9","45","43","70542","POINT (1009535.2650035715 235541.37216049051)","EAST 149 STREET","Jackson Avenue","Concord Avenue","EB"
"37160","Bronx","2024","1","16","10","0","42","70542","POINT (1009535.2650035715 235541.37216049051)","EAST 149 STREET","Jackson Avenue","Concord Avenue","EB"
"37160","Bronx","2024","1","16","10","15","48","70542","POINT (1009535.2650035715 235541.37216049051)","EAST 149 STREET","Jackson Avenue","Concord Avenue","EB"
