toll_date,toll_hour,toll_10_minute_block,minute_of_hour,hour_of_day,day_of_week_int,day_of_week,toll_week,time_period,vehicle_class,detection_group,detection_region,crz_entries,excluded_roadway_entries
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:30:00.000,30,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,4 - Buses,Holland Tunnel,New Jersey,0,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:30:00.000,30,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,4 - Buses,Lincoln Tunnel,New Jersey,1,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:30:00.000,30,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,4 - Buses,Queens Midtown Tunnel,Queens,0,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:30:00.000,30,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,4 - Buses,Queensboro Bridge,Queens,0,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:30:00.000,30,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,4 - Buses,West 60th St,West 60th St,0,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:30:00.000,30,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,4 - Buses,West Side Highway at 60th St,West Side Highway,0,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:30:00.000,30,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,5 - Motorcycles,Brooklyn Bridge,Brooklyn,0,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:30:00.000,30,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,5 - Motorcycles,Hugh L. Carey Tunnel,Brooklyn,0,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:30:00.000,30,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,5 - Motorcycles,Manhattan Bridge,Brooklyn,0,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:30:00.000,30,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,5 - Motorcycles,Williamsburg Bridge,Brooklyn,0,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:30:00.000,30,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,5 - Motorcycles,East 60th St,East 60th St,3,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:30:00.000,30,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,5 - Motorcycles,FDR Drive at 60th St,FDR Drive,0,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:30:00.000,30,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,5 - Motorcycles,Holland Tunnel,New Jersey,0,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:30:00.000,30,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,5 - Motorcycles,Lincoln Tunnel,New Jersey,0,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:30:00.000,30,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,5 - Motorcycles,Queens Midtown Tunnel,Queens,0,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:30:00.000,30,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,5 - Motorcycles,Queensboro Bridge,Queens,0,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:30:00.000,30,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,5 - Motorcycles,West 60th St,West 60th St,0,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:30:00.000,30,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,5 - Motorcycles,West Side Highway at 60th St,West Side Highway,0,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:30:00.000,30,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,TLC Taxi/FHV,Brooklyn Bridge,Brooklyn,72,23
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:30:00.000,30,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,TLC Taxi/FHV,Hugh L. Carey Tunnel,Brooklyn,4,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:30:00.000,30,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,TLC Taxi/FHV,Manhattan Bridge,Brooklyn,98,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:30:00.000,30,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,TLC Taxi/FHV,Williamsburg Bridge,Brooklyn,141,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:30:00.000,30,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,TLC Taxi/FHV,East 60th St,East 60th St,216,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:30:00.000,30,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,TLC Taxi/FHV,FDR Drive at 60th St,FDR Drive,85,25
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:30:00.000,30,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,TLC Taxi/FHV,Holland Tunnel,New Jersey,73,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:30:00.000,30,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,TLC Taxi/FHV,Lincoln Tunnel,New Jersey,28,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:30:00.000,30,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,TLC Taxi/FHV,Queens Midtown Tunnel,Queens,28,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:30:00.000,30,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,TLC Taxi/FHV,Queensboro Bridge,Queens,52,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:30:00.000,30,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,TLC Taxi/FHV,West 60th St,West 60th St,92,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:30:00.000,30,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,TLC Taxi/FHV,West Side Highway at 60th St,West Side Highway,61,6
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:40:00.000,40,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,"1 - Cars, Pickups and Vans",Brooklyn Bridge,Brooklyn,55,33
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:40:00.000,40,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,"1 - Cars, Pickups and Vans",Hugh L. Carey Tunnel,Brooklyn,3,2
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:40:00.000,40,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,"1 - Cars, Pickups and Vans",Manhattan Bridge,Brooklyn,20,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:40:00.000,40,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,"1 - Cars, Pickups and Vans",Williamsburg Bridge,Brooklyn,45,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:40:00.000,40,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,"1 - Cars, Pickups and Vans",East 60th St,East 60th St,51,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:40:00.000,40,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,"1 - Cars, Pickups and Vans",FDR Drive at 60th St,FDR Drive,38,33
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:40:00.000,40,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,"1 - Cars, Pickups and Vans",Holland Tunnel,New Jersey,42,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:40:00.000,40,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,"1 - Cars, Pickups and Vans",Lincoln Tunnel,New Jersey,42,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:40:00.000,40,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,"1 - Cars, Pickups and Vans",Queens Midtown Tunnel,Queens,24,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:40:00.000,40,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,"1 - Cars, Pickups and Vans",Queensboro Bridge,Queens,34,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:40:00.000,40,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,"1 - Cars, Pickups and Vans",West 60th St,West 60th St,16,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:40:00.000,40,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,"1 - Cars, Pickups and Vans",West Side Highway at 60th St,West Side Highway,29,1
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:40:00.000,40,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,2 - Single-Unit Trucks,Brooklyn Bridge,Brooklyn,0,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:40:00.000,40,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,2 - Single-Unit Trucks,Hugh L. Carey Tunnel,Brooklyn,1,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:40:00.000,40,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,2 - Single-Unit Trucks,Manhattan Bridge,Brooklyn,2,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:40:00.000,40,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,2 - Single-Unit Trucks,Williamsburg Bridge,Brooklyn,3,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:40:00.000,40,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,2 - Single-Unit Trucks,East 60th St,East 60th St,7,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:40:00.000,40,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,2 - Single-Unit Trucks,FDR Drive at 60th St,FDR Drive,3,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:40:00.000,40,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,2 - Single-Unit Trucks,Holland Tunnel,New Jersey,3,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:40:00.000,40,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,2 - Single-Unit Trucks,Lincoln Tunnel,New Jersey,5,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:40:00.000,40,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,2 - Single-Unit Trucks,Queens Midtown Tunnel,Queens,5,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:40:00.000,40,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,2 - Single-Unit Trucks,Queensboro Bridge,Queens,8,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:40:00.000,40,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,2 - Single-Unit Trucks,West 60th St,West 60th St,3,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:40:00.000,40,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,2 - Single-Unit Trucks,West Side Highway at 60th St,West Side Highway,0,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:40:00.000,40,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,3 - Multi-Unit Trucks,Brooklyn Bridge,Brooklyn,0,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:40:00.000,40,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,3 - Multi-Unit Trucks,Hugh L. Carey Tunnel,Brooklyn,0,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:40:00.000,40,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,3 - Multi-Unit Trucks,Manhattan Bridge,Brooklyn,0,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:40:00.000,40,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,3 - Multi-Unit Trucks,Williamsburg Bridge,Brooklyn,0,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:40:00.000,40,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,3 - Multi-Unit Trucks,East 60th St,East 60th St,0,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:40:00.000,40,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,3 - Multi-Unit Trucks,FDR Drive at 60th St,FDR Drive,0,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:40:00.000,40,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,3 - Multi-Unit Trucks,Holland Tunnel,New Jersey,0,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:40:00.000,40,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,3 - Multi-Unit Trucks,Lincoln Tunnel,New Jersey,1,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:40:00.000,40,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,3 - Multi-Unit Trucks,Queens Midtown Tunnel,Queens,1,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:40:00.000,40,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,3 - Multi-Unit Trucks,Queensboro Bridge,Queens,1,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:40:00.000,40,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,3 - Multi-Unit Trucks,West 60th St,West 60th St,0,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:40:00.000,40,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,3 - Multi-Unit Trucks,West Side Highway at 60th St,West Side Highway,0,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:40:00.000,40,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,4 - Buses,Brooklyn Bridge,Brooklyn,0,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:40:00.000,40,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,4 - Buses,Hugh L. Carey Tunnel,Brooklyn,1,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:40:00.000,40,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,4 - Buses,Manhattan Bridge,Brooklyn,1,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:40:00.000,40,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,4 - Buses,Williamsburg Bridge,Brooklyn,1,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:40:00.000,40,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,4 - Buses,East 60th St,East 60th St,1,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:40:00.000,40,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,4 - Buses,FDR Drive at 60th St,FDR Drive,1,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:40:00.000,40,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,4 - Buses,Holland Tunnel,New Jersey,0,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:40:00.000,40,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,4 - Buses,Lincoln Tunnel,New Jersey,1,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:40:00.000,40,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,4 - Buses,Queens Midtown Tunnel,Queens,0,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:40:00.000,40,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,4 - Buses,Queensboro Bridge,Queens,0,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:40:00.000,40,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,4 - Buses,West 60th St,West 60th St,0,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:40:00.000,40,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,4 - Buses,West Side Highway at 60th St,West Side Highway,1,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:40:00.000,40,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,5 - Motorcycles,Brooklyn Bridge,Brooklyn,0,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:40:00.000,40,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,5 - Motorcycles,Hugh L. Carey Tunnel,Brooklyn,0,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:40:00.000,40,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,5 - Motorcycles,Manhattan Bridge,Brooklyn,0,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:40:00.000,40,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,5 - Motorcycles,Williamsburg Bridge,Brooklyn,0,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:40:00.000,40,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,5 - Motorcycles,East 60th St,East 60th St,1,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:40:00.000,40,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,5 - Motorcycles,FDR Drive at 60th St,FDR Drive,0,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:40:00.000,40,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,5 - Motorcycles,Holland Tunnel,New Jersey,0,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:40:00.000,40,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,5 - Motorcycles,Lincoln Tunnel,New Jersey,2,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:40:00.000,40,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,5 - Motorcycles,Queens Midtown Tunnel,Queens,0,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:40:00.000,40,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,5 - Motorcycles,Queensboro Bridge,Queens,1,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:40:00.000,40,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,5 - Motorcycles,West 60th St,West 60th St,0,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:40:00.000,40,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,5 - Motorcycles,West Side Highway at 60th St,West Side Highway,0,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:40:00.000,40,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,TLC Taxi/FHV,Brooklyn Bridge,Brooklyn,63,27
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:40:00.000,40,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,TLC Taxi/FHV,Hugh L. Carey Tunnel,Brooklyn,3,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:40:00.000,40,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,TLC Taxi/FHV,Manhattan Bridge,Brooklyn,98,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:40:00.000,40,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,TLC Taxi/FHV,Williamsburg Bridge,Brooklyn,119,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:40:00.000,40,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,TLC Taxi/FHV,East 60th St,East 60th St,183,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:40:00.000,40,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,TLC Taxi/FHV,FDR Drive at 60th St,FDR Drive,62,31
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:40:00.000,40,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,TLC Taxi/FHV,Holland Tunnel,New Jersey,74,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:40:00.000,40,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,TLC Taxi/FHV,Lincoln Tunnel,New Jersey,31,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:40:00.000,40,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,TLC Taxi/FHV,Queens Midtown Tunnel,Queens,35,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:40:00.000,40,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,TLC Taxi/FHV,Queensboro Bridge,Queens,78,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:40:00.000,40,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,TLC Taxi/FHV,West 60th St,West 60th St,72,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:40:00.000,40,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,TLC Taxi/FHV,West Side Highway at 60th St,West Side Highway,65,3
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:50:00.000,50,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,"1 - Cars, Pickups and Vans",Brooklyn Bridge,Brooklyn,39,24
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:50:00.000,50,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,"1 - Cars, Pickups and Vans",Hugh L. Carey Tunnel,Brooklyn,3,1
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:50:00.000,50,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,"1 - Cars, Pickups and Vans",Manhattan Bridge,Brooklyn,37,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:50:00.000,50,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,"1 - Cars, Pickups and Vans",Williamsburg Bridge,Brooklyn,48,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:50:00.000,50,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,"1 - Cars, Pickups and Vans",East 60th St,East 60th St,48,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:50:00.000,50,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,"1 - Cars, Pickups and Vans",FDR Drive at 60th St,FDR Drive,40,38
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:50:00.000,50,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,"1 - Cars, Pickups and Vans",Holland Tunnel,New Jersey,29,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:50:00.000,50,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,"1 - Cars, Pickups and Vans",Lincoln Tunnel,New Jersey,33,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:50:00.000,50,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,"1 - Cars, Pickups and Vans",Queens Midtown Tunnel,Queens,18,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:50:00.000,50,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,"1 - Cars, Pickups and Vans",Queensboro Bridge,Queens,28,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:50:00.000,50,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,"1 - Cars, Pickups and Vans",West 60th St,West 60th St,17,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:50:00.000,50,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,"1 - Cars, Pickups and Vans",West Side Highway at 60th St,West Side Highway,27,1
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:50:00.000,50,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,2 - Single-Unit Trucks,Brooklyn Bridge,Brooklyn,0,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:50:00.000,50,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,2 - Single-Unit Trucks,Hugh L. Carey Tunnel,Brooklyn,2,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:50:00.000,50,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,2 - Single-Unit Trucks,Manhattan Bridge,Brooklyn,6,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:50:00.000,50,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,2 - Single-Unit Trucks,Williamsburg Bridge,Brooklyn,3,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:50:00.000,50,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,2 - Single-Unit Trucks,East 60th St,East 60th St,8,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:50:00.000,50,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,2 - Single-Unit Trucks,FDR Drive at 60th St,FDR Drive,1,1
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:50:00.000,50,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,2 - Single-Unit Trucks,Holland Tunnel,New Jersey,5,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:50:00.000,50,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,2 - Single-Unit Trucks,Lincoln Tunnel,New Jersey,5,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:50:00.000,50,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,2 - Single-Unit Trucks,Queens Midtown Tunnel,Queens,5,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:50:00.000,50,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,2 - Single-Unit Trucks,Queensboro Bridge,Queens,6,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:50:00.000,50,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,2 - Single-Unit Trucks,West 60th St,West 60th St,3,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:50:00.000,50,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,2 - Single-Unit Trucks,West Side Highway at 60th St,West Side Highway,1,0
2025-01-18T00:00:00.000,2025-01-18T02:00:00.000,2025-01-18T02:50:00.000,50,2,7,Saturday,2025-01-12T00:00:00.000,Overnight,3 - Multi-Unit Trucks,Brooklyn Bridge,Brooklyn,0,0
